p,Z,scale,K0,signed_frequency_count,literal_signed_offdiag,signed_total_including_diag,signed_diagonal,task_prediction,literal_over_task_prediction,signed_total_prediction,signed_total_ratio,signed_off_poisson_prediction,signed_off_poisson_ratio,signed_off_fixed_margin_prediction,signed_off_fixed_margin_ratio,signed_total_fixed_margin_prediction,signed_total_fixed_margin_ratio,positive_offdiag,positive_total
5903,2,cuberoot,18,36,0,72,72,36.2195493817,0,72.8781975267,0.987949790795,0.85380315094,0,0.427046263345,0,72.4270462633,0.994103773585,0,36
5923,0,sqrt,76,152,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5923,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5927,0,sqrt,76,152,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5927,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5939,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5939,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5953,2,sqrt,77,154,4,312,308,157.983873677,0.0253190398925,323.935494709,0.963154717826,15.8320174702,0.252652576182,7.91866913124,0.505135387488,315.918669131,0.987595955814,2,156
5953,2,cuberoot,18,36,0,72,72,36.2177053586,0,72.8708214346,0.988049792531,0.846631950277,0,0.423458242312,0,72.4234582423,0.994153023722,0,36
5981,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5981,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5987,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
5987,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6007,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6007,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6011,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6011,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6029,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6029,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6037,2,sqrt,77,154,4,312,308,157.928441279,0.0253279267978,323.713765115,0.963814436155,15.6117276793,0.256217638571,7.80845070423,0.512265512266,315.808450704,0.987940630798,0,154
6037,2,cuberoot,18,36,0,72,72,36.2146761637,0,72.8587046546,0.988214110329,0.834851747557,0,0.417564208782,0,72.4175642088,0.994233937397,0,36
6043,4,sqrt,77,154,56,672,616,323.698163164,0.173000672764,678.792652656,0.989993037448,62.3849081582,0.897653000594,46.8041714948,1.19647454942,662.804171495,1.01387412587,6,314
6043,4,cuberoot,18,36,4,148,144,72.8578520602,0.054901426365,147.431408241,1.00385665284,3.33609134536,1.19900793651,2.50289687138,1.59814814815,146.502896871,1.01021893192,0,72
6047,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6047,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6053,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6053,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6067,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6067,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6073,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6073,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6079,0,sqrt,77,154,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6079,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6089,2,sqrt,78,156,8,320,312,159.996715388,0.0500010264622,327.986861554,0.975648836921,15.8843816719,0.503639371381,7.94480039428,1.00694789082,319.944800394,1.00017252853,4,160
6089,2,cuberoot,18,36,0,72,72,36.2128428313,0,72.8513713253,0.988313585457,0.827722121859,0,0.413997042878,0,72.4139970429,0.99428291408,0,36
6091,2,sqrt,78,156,8,320,312,159.995403054,0.050001436587,327.981612215,0.97566445216,15.8791659826,0.503804797353,7.94219083593,1.00727874276,319.942190836,1.00018068628,2,158
6091,2,cuberoot,18,36,0,72,72,36.2127729437,0,72.8510917747,0.9883173779,0.827450336562,0,0.41386106093,0,72.4138610609,0.994284781189,0,36
6101,0,sqrt,78,156,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6101,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6113,0,sqrt,78,156,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6113,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6121,2,sqrt,78,156,8,320,312,159.975820944,0.0500075570969,327.903283777,0.975897515615,15.8013396504,0.506286186931,7.90325216539,1.01224152192,319.903252165,1.00030242842,4,160
6121,2,cuberoot,18,36,0,72,72,36.2117301095,0,72.8469204378,0.988373970612,0.823394870119,0,0.411831998693,0,72.4118319987,0.994312642184,0,36
6131,4,sqrt,78,156,48,672,624,327.877344642,0.146396208169,687.509378568,0.977441211638,63.1022671669,0.760669975186,47.342143906,1.01389578164,671.342143906,1.00097991181,16,328
6131,4,cuberoot,18,36,4,148,144,72.8455390638,0.0549107062891,147.382156255,1.00419212041,3.28820747023,1.21646825397,2.46696035242,1.62142857143,146.466960352,1.010466795,2,74
6133,2,sqrt,78,156,8,320,312,159.968041741,0.050009988951,327.872166966,0.975990133477,15.7704223056,0.507278742763,7.88778339586,1.01422663358,319.887783396,1.00035079991,2,158
6133,2,cuberoot,18,36,0,72,72,36.2113158324,0,72.8452633295,0.988396454472,0.821783792597,0,0.411025933779,0,72.4110259338,0.994323710671,0,36
6143,2,sqrt,78,156,8,320,312,159.961582289,0.0500120084181,327.846329155,0.976067051977,15.7447501221,0.508105872622,7.87493893503,1.0158808933,319.874938935,1.00039096862,2,158
6143,2,cuberoot,18,36,0,72,72,36.2109718379,0,72.8438873515,0.988415124698,0.820446036139,0,0.410356619443,0,72.4103566194,0.994332901554,0,36
6151,2,sqrt,78,156,104,416,312,159.956429849,0.650177051953,327.825719395,1.26896694002,15.724272476,6.61397849462,7.86469344609,13.223655914,319.864693446,1.3005499154,52,208
6151,2,cuberoot,18,36,24,96,72,36.2106974476,0.662787565325,72.8427897903,1.31790669024,0.81937896277,29.2904761905,0.409822735404,58.5619047619,72.4098227354,1.32578697715,12,48
6163,0,sqrt,78,156,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6163,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6173,2,sqrt,78,156,4,316,312,159.942329499,0.0250090142648,327.769317998,0.964092679359,15.668232626,0.2552936311,7.83665532329,0.510421836228,319.836655323,0.988004328899,0,156
6173,2,cuberoot,18,36,0,72,72,36.2099465414,0,72.8397861656,0.988470776621,0.816458772072,0,0.408361691784,0,72.4083616918,0.994360296487,0,36
6197,0,sqrt,78,156,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6197,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6199,2,sqrt,78,156,8,320,312,159.925794483,0.0500231999839,327.703177932,0.976493429266,15.6025165349,0.512737799835,7.80377602066,1.02514474773,319.803776021,1.00061357618,2,158
6199,2,cuberoot,18,36,0,72,72,36.2090659784,0,72.8362639135,0.988518577579,0.813034360381,0,0.406648378248,0,72.4066483782,0.994383825417,0,36
6203,4,sqrt,78,156,76,700,624,327.693051749,0.231924356023,686.772206997,1.01926081584,62.3698210543,1.21853804797,46.7924528302,1.62419354839,670.79245283,1.04354185419,2,314
6203,4,cuberoot,18,36,12,156,144,72.8357246494,0.164754316069,147.342898597,1.05875479229,3.25004030308,3.69226190476,2.43831640058,4.92142857143,146.438316401,1.06529495718,0,72
6211,0,sqrt,78,156,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6211,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6217,0,sqrt,78,156,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6217,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6221,0,sqrt,78,156,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6221,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6229,0,sqrt,78,156,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6229,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6247,6,sqrt,79,158,124,1072,948,509.965423403,0.243153740057,1091.86169361,0.981809331961,142.951176565,0.867429027028,119.164131305,1.04058157973,1067.16413131,1.00453151353,28,502
6247,6,cuberoot,18,36,8,224,216,109.867136225,0.0728152227759,223.468544902,1.00237820987,7.26108532095,1.10176366843,6.05284227382,1.32169312169,222.052842274,1.0087688935,2,110
6257,2,sqrt,79,158,4,320,316,161.989771456,0.0246929171148,331.959085824,0.963974217503,15.8580789516,0.252237361929,7.93157474021,0.504313472547,323.93157474,0.987862946848,0,158
6257,2,cuberoot,18,36,0,72,72,36.2071280166,0,72.8285120665,0.988623795228,0.805497842416,0,0.402877697842,0,72.4028776978,0.994435612083,0,36
6263,2,sqrt,79,158,4,320,316,161.985949226,0.0246934997703,331.943796902,0.964018616965,15.8428867955,0.252479238894,7.9239738061,0.504797226477,323.923973806,0.987886127229,2,160
6263,2,cuberoot,18,36,0,72,72,36.2069295865,0,72.8277183458,0.98863456985,0.804726169567,0,0.402491614758,0,72.4024916148,0.994440914867,0,36
6269,4,sqrt,79,158,52,684,632,331.928537247,0.156660227022,695.714148987,0.983162410878,63.3108948796,0.821343626542,47.4983245572,1.09477545755,679.498324557,1.00662499859,10,326
6269,4,cuberoot,18,36,4,148,144,72.8269261445,0.0549247402267,147.307704578,1.00469965521,3.21582389536,1.24384920635,2.41263762566,1.65793650794,146.412637626,1.01084170329,0,72
6271,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6271,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6277,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6277,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6287,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6287,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6299,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6299,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6301,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6301,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6311,2,sqrt,79,158,12,328,316,161.955633022,0.0740943663157,331.822532087,0.988480191316,15.7223894787,0.763242763847,7.86368679664,1.52600177376,323.863686797,1.01277177211,0,158
6311,2,cuberoot,18,36,0,72,72,36.2053557281,0,72.8214229124,0.9887200376,0.798605609254,0,0.399429386591,0,72.3994293866,0.99448297604,0,36
6317,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6317,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6323,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6323,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6329,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6329,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6337,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6337,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6343,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6343,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6353,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6353,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6359,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6359,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6361,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6361,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6367,2,sqrt,79,158,4,320,316,161.920841841,0.0247034288763,331.683367363,0.964775540432,15.5841055442,0.256671772958,7.79450117832,0.513182294606,323.794501178,0.98828114386,0,158
6367,2,cuberoot,18,36,0,72,72,36.2035495524,0,72.8141982095,0.988818139463,0.791581592587,0,0.395915161037,0,72.395915161,0.99453125,0,36
6373,0,sqrt,79,158,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6373,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6379,2,sqrt,79,158,8,324,316,161.913466061,0.0494091084247,331.653864242,0.976922131574,15.5547891519,0.514311053777,7.77983377764,1.02829960493,323.779833778,1.00067998745,2,160
6379,2,cuberoot,18,36,0,72,72,36.2031666405,0,72.8126665622,0.988838939699,0.790092490986,0,0.3951701427,0,72.3951701427,0.994541484716,0,36
6389,2,sqrt,79,158,8,324,316,161.907340742,0.0494109776823,331.629362968,0.976994308045,15.5304429488,0.515117310328,7.76765304525,1.02991211804,323.767653045,1.00071763486,2,160
6389,2,cuberoot,18,36,0,72,72,36.2028486461,0,72.8113945844,0.988856214208,0.788855845985,0,0.394551432597,0,72.3945514326,0.994549984429,0,36
6397,4,sqrt,79,158,100,732,632,331.609817102,0.301559226666,694.439268407,1.05408785664,62.044083164,1.61175723615,46.5476153245,2.14833776774,678.547615324,1.07877469977,6,322
6397,4,cuberoot,18,36,16,160,144,72.8103798656,0.219748887858,147.241519462,1.08665001953,3.15147725496,5.07698412698,2.36434714621,6.7671957672,146.364347146,1.09316239316,0,72
6421,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6421,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6427,2,sqrt,80,160,12,332,320,163.983195892,0.0731782298467,335.932783569,0.988292945013,15.833203672,0.757900943396,7.91906614786,1.51533018868,327.919066148,1.01244494228,6,166
6427,2,cuberoot,18,36,0,72,72,36.201649292,0,72.8065971682,0.988921372519,0.784191691302,0,0.392217898833,0,72.3922178988,0.994582043344,0,36
6449,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6449,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6451,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6451,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6469,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6469,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6473,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6473,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6481,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6481,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6491,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6491,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6521,2,sqrt,80,160,12,332,320,163.925778255,0.0732038616974,335.703113019,0.988969083467,15.6049685631,0.768985849057,7.80487804878,1.5375,327.804878049,1.01279761905,0,160
6521,2,cuberoot,18,36,0,72,72,36.1987425242,0,72.7949700966,0.989079326558,0.772887593927,0,0.38656235619,0,72.3865623562,0.994659749771,0,36
6529,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6529,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6547,4,sqrt,80,160,56,696,640,335.640751489,0.166845056065,702.563005957,0.99065848059,62.1719871697,0.900727201258,46.6432391138,1.20060272537,686.643239114,1.01362681572,6,326
6547,4,cuberoot,18,36,4,148,144,72.7918130441,0.0549512346612,147.167252177,1.00565851309,3.07927294944,1.29900793651,2.31016042781,1.73148148148,146.310160428,1.0115497076,0,72
6551,0,sqrt,80,160,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6551,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6553,2,sqrt,80,160,4,324,320,163.906607661,0.0244041412185,335.626430642,0.965359013531,15.5287654509,0.257586477987,7.76675316746,0.51501572327,327.766753167,0.988507824143,2,162
6553,2,cuberoot,18,36,0,72,72,36.1977720128,0,72.7910880513,0.989132075472,0.769113383183,0,0.384674095558,0,72.3846740956,0.994685696933,0,36
6563,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6563,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6569,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6569,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6571,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6571,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6577,2,sqrt,81,162,4,328,324,165.99026912,0.0240977981493,339.961076479,0.964816335439,15.8625513152,0.25216624492,7.93368821293,0.504179127368,331.933688213,0.988149174511,2,164
6577,2,cuberoot,18,36,0,72,72,36.1970503269,0,72.7882013076,0.989171303955,0.766306826821,0,0.383269961977,0,72.383269962,0.994704992436,0,36
6581,2,sqrt,81,162,4,328,324,165.987843793,0.0240981502537,339.951375171,0.96484386873,15.8529098921,0.252319607392,7.92886456908,0.504485852312,331.928864569,0.988163534454,2,164
6581,2,cuberoot,18,36,0,72,72,36.1969305577,0,72.7877222307,0.98917781452,0.76584105759,0,0.383036935705,0,72.3830369357,0.994708194738,0,36
6599,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6599,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6607,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6607,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6619,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6619,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6637,2,sqrt,81,162,4,328,324,165.954196173,0.0241030362127,339.816784692,0.965226012298,15.7191502185,0.254466682003,7.86194423512,0.508780001534,331.861944235,0.988362798741,2,164
6637,2,cuberoot,18,36,0,72,72,36.1952689468,0,72.7810757873,0.989268147265,0.759379237607,0,0.379804069329,0,72.3798040693,0.994752623688,0,36
6653,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6653,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6659,2,sqrt,81,162,8,332,324,165.941132302,0.0482098674935,339.764529209,0.97714732251,15.6672172999,0.5106203512,7.83596214511,1.02093397746,331.835962145,1.00049433417,2,164
6659,2,cuberoot,18,36,0,72,72,36.1946238174,0,72.7784952696,0.989303223889,0.756870400961,0,0.378548895899,0,72.3785488959,0.994769874477,0,36
6661,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6661,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6673,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6673,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6679,2,sqrt,81,162,8,332,324,165.929330738,0.0482132963739,339.717322953,0.977283104419,15.6203024405,0.512153975922,7.81249063951,1.0240012269,331.81249064,1.0005651064,4,166
6679,2,cuberoot,18,36,0,72,72,36.1940410241,0,72.7761640964,0.989334913346,0.754603982632,0,0.37741500674,0,72.3774150067,0.99478545888,0,36
6689,2,sqrt,81,162,4,328,324,165.923456421,0.0241075016534,339.693825684,0.965575395254,15.5969502168,0.256460394142,7.80080753701,0.512767425811,331.800807537,0.988544911734,0,162
6689,2,cuberoot,18,36,0,72,72,36.1937509344,0,72.7750037375,0.989350687768,0.753475855883,0,0.376850605653,0,72.3768506057,0.994793216305,0,36
6691,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6691,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6701,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6701,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6703,2,sqrt,81,162,4,328,324,165.915261823,0.0241086923291,339.661047292,0.965668576408,15.5643741608,0.256997162794,7.78450977466,0.513840963116,331.784509775,0.988593470572,2,164
6703,2,cuberoot,18,36,0,72,72,36.1933462629,0,72.7733850515,0.989372693727,0.751902133373,0,0.376063274138,0,72.3760632741,0.994804038005,0,36
6709,0,sqrt,81,162,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6709,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6719,2,sqrt,81,162,8,332,324,165.905938384,0.0482200943374,339.623753535,0.977552354759,15.5273106117,0.515221225366,7.76596694953,1.03013572579,331.76596695,1.00070541609,2,164
6719,2,cuberoot,18,36,0,72,72,36.1928858461,0,72.7715433844,0.989397732293,0.750111623754,0,0.375167485485,0,72.3751674855,0.994816350711,0,36
6733,2,sqrt,82,164,4,332,328,167.994653201,0.0238102816,343.978612803,0.965176286092,15.8811822367,0.251870417477,7.94295052741,0.503591201556,335.942950527,0.988263035372,0,164
6733,2,cuberoot,18,36,0,72,72,36.1924847765,0,72.7699391059,0.989419544453,0.74855190851,0,0.374387163869,0,72.3743871639,0.994827076559,0,36
6737,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6737,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6761,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6761,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6763,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6763,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6779,4,sqrt,82,164,32,688,656,343.870187343,0.0930583725424,719.480749373,0.95624518182,63.093671633,0.507182403112,47.3342186808,0.676043692952,703.334218681,0.978197820789,8,336
6779,4,cuberoot,18,36,0,144,144,72.7647145597,0,147.058858239,0.979199768886,2.97388995427,0,2.23107569721,0,146.231075697,0.984742807323,0,72
6781,6,sqrt,82,164,120,1104,984,527.697389766,0.227403057751,1126.78955906,0.979774786801,141.918891019,0.845553394184,118.300634312,1.01436480622,1102.30063431,1.00154165355,32,524
6781,6,cuberoot,18,36,4,220,216,109.72010028,0.0364564012408,222.880401121,0.987076471927,6.68927886742,0.597971781305,5.57604366426,0.717354497354,221.576043664,0.992887120655,2,110
6791,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6791,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6793,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6793,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6803,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6803,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6823,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6823,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6827,4,sqrt,82,164,36,692,656,343.758605537,0.10472465102,719.034422147,0.962401769213,62.6500659148,0.574620305252,47.0013186813,0.765935956906,703.001318681,0.98435092739,6,334
6827,4,cuberoot,18,36,0,144,144,72.759337923,0,147.037351692,0.979342992397,2.95298081148,0,2.21538461538,0,146.215384615,0.984848484848,0,72
6829,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6829,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6833,2,sqrt,82,164,8,336,328,167.936192009,0.0476371406561,343.744768037,0.977469422788,15.6487633543,0.511222504863,7.82667252232,1.02214574293,335.826672522,1.00051612183,2,166
6833,2,cuberoot,18,36,0,72,72,36.1896677887,0,72.7586711547,0.989572773353,0.737596955949,0,0.368906455863,0,72.3689064559,0.99490241771,0,36
6841,8,sqrt,82,164,192,1504,1312,718.905423184,0.267072682732,1563.62169273,0.961869489908,250.087414121,0.767731557684,218.890481064,0.877150980099,1530.89048106,0.9824347454,42,698
6841,8,cuberoot,18,36,8,296,288,147.031135799,0.054410244174,300.124543195,0.986257227911,11.7877503289,0.678670634921,10.3172978506,0.775396825397,298.317297851,0.992232103645,2,146
6857,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6857,0,cuberoot,18,36,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6863,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6863,0,cuberoot,19,38,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6869,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6869,0,cuberoot,19,38,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6871,0,sqrt,82,164,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
6871,0,cuberoot,19,38,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
