q	t	sign	n6	nOther	rawGcdBits	rawGcdSha256	qVal	qFreeGcd	primitiveGcd	factors	omega	rawWindow	m5Capable	rawLeaves	assignedLeaves	sizeCertified	thresholdRatio
18911	14847	-	128313	4063	24	9b61b4c86a6a8ce979605bdb073ed6e2844b73c98f9ba02e2a08fd9ae36eb595	1	625	1	1	0	false	false	0	0	true	NA
18911	17887	+	131353	244819	22	a70aca62f3752e3446a8bd8c697aff0d47cf961c6c066869686823bbbc21951b	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18911	17887	-	131353	1023	22	a70aca62f3752e3446a8bd8c697aff0d47cf961c6c066869686823bbbc21951b	1	125	1	1	0	false	false	0	0	true	NA
18913	8777	+	122255	235733	22	32931acf152d52e7f293a00b86463b23cdeb911450e78613bd449f00d4f72e77	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18913	8777	-	122255	10135	22	32931acf152d52e7f293a00b86463b23cdeb911450e78613bd449f00d4f72e77	1	125	1	1	0	false	false	0	0	true	NA
18913	10135	+	123613	237091	26	4f5cf826a6b2de697660d74f2cb2227c77c4095d8cf84d9045a79159b69bd94c	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
18913	10135	-	123613	8777	17	a3d9285b2994edd1d6fb08b6077cfcebab0e2f8afec81775cd4e5131a8bd7359	1	5	1	1	0	false	false	0	0	true	NA
18917	1167	+	114669	228171	22	b9ba80677cb05a3e30b797d34cad0aac36c62c066826bcf6eba39f19e1af16df	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18917	1167	-	114669	17749	26	d3bd89dafccd61ebd2b7a641f3d5ca79693fa90076ba80ea80fd08b181b2f028	1	2125	17	17	1	true	true	0	0	true	0.145956049818337
18917	3361	+	116863	230365	22	b9ba80677cb05a3e30b797d34cad0aac36c62c066826bcf6eba39f19e1af16df	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18917	3361	-	116863	15555	23	bbbcd4e05b17731f0c3f4f26db8257e0a6ad6e842bcdec2aff3d64debbd3e9aa	1	425	17	17	1	false	false	0	0	true	NA
18917	15555	+	129057	242559	32	49f09aa6ff9162765126a0564a9ce9203b65193858a527b7300e2c3a6d250f64	1	171875	11	11	1	true	false	0	0	true	0.122064791642985
18917	15555	-	129057	3361	27	98c37faa57545da21f0a9b6bdb905808f3e15ebda2be0f6f28d17c18a603e522	1	6875	11	11	1	false	false	0	0	true	NA
18917	17749	+	131251	244753	22	b9ba80677cb05a3e30b797d34cad0aac36c62c066826bcf6eba39f19e1af16df	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18917	17749	-	131251	1167	26	f51f94251e473faeb7ce84c512d65d528355b1f97a503ca02147d2b419f42d12	1	2375	19	19	1	false	false	0	0	true	NA
18947	722	+	114404	228086	22	aea66d345f3c8c3edf75cce9f4aa60c43953266e40683f197aee358270ccd782	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18947	722	-	114404	18224	19	754d4c019db6da44ce28761e4fc32cce079cfd6c165f9ba215fe734c08fd1ae0	1	25	1	1	0	true	true	0	0	true	0.00000000000000
18947	18224	+	131906	245588	39	f247d9112fd361033d14c184ca3cd6c92dd3227689f674efe214d35525d4a6ef	1	18115625	341	11*31	2	true	false	0	0	true	0.296192647033063
18947	18224	-	131906	722	23	0e86dfbdd626f9ae74f1a2219ffb1be5b0d4626b800d422be5dec7af32ab5086	1	275	11	11	1	false	false	0	0	true	NA
18959	3612	+	117366	231120	19	b8bf9d6f451fad206a71f8c6355c77b9a9c3d07e1fa5514200541e1f8bdde7e4	1	25	1	1	0	true	false	0	0	true	0.00000000000000
18959	3612	-	117366	15346	24	dfbc1c42ed7756e5371bd08497a1ddfad49732668c51026b8d0a8c6814644681	1	625	1	1	0	false	false	0	0	true	NA
18959	15346	+	129100	242854	29	90c9c391e8f75e44ab26cfef45cbff84f453286fe88d07567071e16064f8dbeb	1	22625	181	181	1	true	false	0	0	true	0.264623501866375
18959	15346	-	129100	3612	27	3ff23786ddf5a40f801858ef92c9c202eb237e3a12d0384f1a2ca8370d858d6a	1	4525	181	181	1	false	false	0	0	true	NA
18979	7399	+	121273	235147	22	8c9519149e416738df183fc82520a766faba05f6db263aafb08e6ff3dcb5a402	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18979	7399	-	121273	11579	24	2bee3dd788cecf8fe4c32792192a818c9b4979462030d56f2c5341ad44a50ca8	1	625	1	1	0	false	false	0	0	true	NA
18979	11579	+	125453	239327	22	8c9519149e416738df183fc82520a766faba05f6db263aafb08e6ff3dcb5a402	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18979	11579	-	125453	7399	22	8c9519149e416738df183fc82520a766faba05f6db263aafb08e6ff3dcb5a402	1	125	1	1	0	false	false	0	0	true	NA
19013	4801	+	118879	232957	28	d032290e9bdc83c7f8647140d104db67b1d93ad71d2942f0a01966d6b40e9650	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
19013	4801	-	118879	14211	24	9c33982f1789039d9c59f499303b650c69f500439f0b2a4f4417d4cd58a1c505	1	625	1	1	0	false	false	0	0	true	NA
19013	5559	+	119637	233715	22	4bc190cc2ab38f58e5ef930c961b1208a495edc482454c37bb8c43fce86b54cb	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19013	5559	-	119637	13453	24	9c33982f1789039d9c59f499303b650c69f500439f0b2a4f4417d4cd58a1c505	1	625	1	1	0	false	false	0	0	true	NA
19013	13453	+	127531	241609	36	5ef2c223f978a63f7a759536ed6436f937b42f0fc136822cc9a91c85cb14daa1	1	3584375	1147	31*37	2	true	false	0	0	true	0.359051441754997
19013	13453	-	127531	5559	24	9c33982f1789039d9c59f499303b650c69f500439f0b2a4f4417d4cd58a1c505	1	625	1	1	0	false	false	0	0	true	NA
19013	14211	+	128289	242367	29	88ac63f9aa386eda86071e0891e1675c3e847061da888ea8e9979576d451a5c5	1	23125	37	37	1	true	false	0	0	true	0.183925718610715
19013	14211	-	128289	4801	24	9c33982f1789039d9c59f499303b650c69f500439f0b2a4f4417d4cd58a1c505	1	625	1	1	0	false	false	0	0	true	NA
19031	2564	+	116750	230936	22	af3baf030b62a07b80783bda45e90aa625d8e0a93640ab8aab9a36b118fdc737	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19031	2564	-	116750	16466	22	af3baf030b62a07b80783bda45e90aa625d8e0a93640ab8aab9a36b118fdc737	1	125	1	1	0	false	false	0	0	true	NA
19031	3569	+	117755	231941	28	4999ab6c9d4247f10f7033f12f32f58694bdb4f2f1246df924aaf0d36cc47600	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
19031	3569	-	117755	15461	28	4999ab6c9d4247f10f7033f12f32f58694bdb4f2f1246df924aaf0d36cc47600	1	10625	17	17	1	false	false	0	0	true	NA
19031	5109	+	119295	233481	26	7200ed564b1d9c02a8a508513ac6f396c611d25a6af7af47d08610fab1f0d2bf	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
19031	5109	-	119295	13921	28	eedf24605b8f562b28a62636334326927924ec317c1c79a30a7b5a2162286b62	1	11875	19	19	1	false	false	0	0	true	NA
19031	13921	+	128107	242293	27	0038ae93668c4942255153b2a5b7e99fcbb3737c9acdda5f5d30d5b76daeb114	1	4625	37	37	1	true	false	0	0	true	0.183948224445170
19031	13921	-	128107	5109	22	af3baf030b62a07b80783bda45e90aa625d8e0a93640ab8aab9a36b118fdc737	1	125	1	1	0	false	false	0	0	true	NA
19031	15461	+	129647	243833	29	6c2467c740ccfbfe28ca2e8635995d377f8e4af983d158c42853d8e64c631edd	1	26125	209	11*19	2	true	false	0	0	true	0.271825588528101
19031	15461	-	129647	3569	25	3338a748f46e5b642eec17fd7ea4985d92ff8715ddfd19e190c27ef4ef62ad2c	1	1375	11	11	1	false	false	0	0	true	NA
19031	16466	+	130652	244838	27	ed00509c133340f3f6c51a6acd6547501dd86c57455f8d360fbc4844941b9704	1	6875	11	11	1	true	false	0	0	true	0.121909602691672
19031	16466	-	130652	2564	15	bea79b31a1e3a1480aae9c272090894eb9604c6205ef15df07ae5f96994eddf1	1	1	1	1	0	false	false	0	0	true	NA
19051	1458	+	115764	230070	19	5672acc2674b7929d2d7b28ec6b1060af84c656a29f0f5c1bb02272303e76269	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19051	1458	-	115764	17592	19	5672acc2674b7929d2d7b28ec6b1060af84c656a29f0f5c1bb02272303e76269	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19051	17592	+	131898	246204	24	b2bb209f1da520f1638489fc3360ee1bc98fc3f7c60bbc80d4755b9040241572	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19051	17592	-	131898	1458	26	35680e37d02350e5ac6117f6050d89ae176f983c1789948c6c986b572d958627	1	3125	1	1	0	false	false	0	0	true	NA
19081	717	+	115203	229689	17	f8802f2e6d04fa611611c212a43e6ecdb2ba6d2ae7c32c5c2e00c8d2bc86cc97	1	5	1	1	0	true	false	0	0	true	0.00000000000000
19081	717	-	115203	18363	26	77f90312a3a8746ed5aa460e31308bc9ed85a6f5a6e462577af6a4e3bd22ba1b	1	3125	1	1	0	true	true	0	0	true	0.00000000000000
19081	18363	+	132849	247335	22	efb81900db4c4619428bef613cd279a845b7f7404ac69f613015e8dd22e9cefe	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19081	18363	-	132849	717	33	05d0d820850822e2487e76433553822f02b54722c03ff1b604e180ca65237e16	1	272875	2183	37*59	2	false	false	0	0	true	NA
19121	6514	+	121240	235966	26	4eaf050e5153d618e73406e331c2ece639dc27532aca7cef289cffbc70724956	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19121	6514	-	121240	12606	19	73c6037e34671ec2262b87e563939c4fad7888b5b2f796a3a1a046418a53f576	1	25	1	1	0	false	false	0	0	true	NA
19121	12606	+	127332	242058	34	1edbdf47859199200087859f8334ecd8a175ab923aeffe88fc69765d02777059	1	484375	31	31	1	true	false	0	0	true	0.175048345874586
19121	12606	-	127332	6514	15	f85026125b813f6d6170d869a5f599c1d3134e4e27c42f2a15545aff2079bcd1	1	1	1	1	0	false	false	0	0	true	NA
19139	4109	+	118943	233777	27	b2dac2991989dd90940d6c123ab4882fc22ffeef12f18060566e2ba72d88fa63	1	5015	59	59	1	true	false	0	0	true	0.209307205876810
19139	4109	-	118943	15029	21	32c94e7e5788c90dd139b4d3731f0e460916899aacf0f760c896389312467fa5	1	85	17	17	1	false	false	0	0	true	NA
19139	15029	+	129863	244697	22	427f4214e66dc67fea63975a7656b2132cb4a237801f416f740a2e98a2b2b05a	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19139	15029	-	129863	4109	22	427f4214e66dc67fea63975a7656b2132cb4a237801f416f740a2e98a2b2b05a	1	125	1	1	0	false	false	0	0	true	NA
19163	1831	+	116809	231787	25	fbf1bc694505358b2ab7b11dcf5cfa91ed29b0bb82c89bf7f6bd5923c2ae2bf4	1	1445	1	1	0	true	false	0	0	true	0.00000000000000
19163	1831	-	116809	17331	39	1ab0d04d95643d5147639b24d4c1f4c93cd051c7860a937809f7b64830dea5d3	1	17159375	5491	17^2*19	2	true	false	0	0	true	0.442826177519343
19163	5921	+	120899	235877	17	c0bfab448312f50dcfae89685dee34577defa9de00537bf3a4b364bb9de2ae16	1	5	1	1	0	true	false	0	0	true	0.00000000000000
19163	5921	-	120899	13241	22	53734498437ce109849bafa733ce8e0e1c1c391eb47595f809df24d261f153de	1	125	1	1	0	false	false	0	0	true	NA
19163	13241	+	128219	243197	17	c0bfab448312f50dcfae89685dee34577defa9de00537bf3a4b364bb9de2ae16	1	5	1	1	0	true	false	0	0	true	0.00000000000000
19163	13241	-	128219	5921	24	760a4c30a04b947debd37867a9df082a6a8bfeb992fef6f036df9608716d972e	1	625	1	1	0	false	false	0	0	true	NA
19163	17331	+	132309	247287	25	5871d132b998569586397e73c341e7aae76ddb02fa107b360214d92a87a237be	1	1375	11	11	1	true	false	0	0	true	0.121751485452883
19163	17331	-	132309	1831	25	5871d132b998569586397e73c341e7aae76ddb02fa107b360214d92a87a237be	1	1375	11	11	1	false	false	0	0	true	NA
19213	6951	+	122229	237507	17	3baca168790268d27c9dbde67bc6e49f13d4e9cc99100810f67d43bca081b5c1	1	5	1	1	0	true	false	0	0	true	0.00000000000000
19213	6951	-	122229	12261	17	3baca168790268d27c9dbde67bc6e49f13d4e9cc99100810f67d43bca081b5c1	1	5	1	1	0	false	false	0	0	true	NA
19213	7013	+	122291	237569	31	eaf380604e2050c484cca520ce4e9960da4847463dddd5fed057a590ee78063a	1	60625	97	97	1	true	false	0	0	true	0.234161117215125
19213	7013	-	122291	12199	22	00cfeda6951ff2759f047286b072de31b077b4f4868a40047be74e140de436e0	1	205	41	41	1	false	false	0	0	true	NA
19213	12199	+	127477	242755	30	7d99518b11935fe34a520c03e53a38a01c8d750858a4e37fe75711c599b70e50	1	42625	341	11*31	2	true	false	0	0	true	0.297238368287582
19213	12199	-	127477	7013	25	6a4c37e270748ddaef6c19181498594dea6e96f7f573d15181315d5edcd533cc	1	1375	11	11	1	false	false	0	0	true	NA
19213	12261	+	127539	242817	30	7d99518b11935fe34a520c03e53a38a01c8d750858a4e37fe75711c599b70e50	1	42625	341	11*31	2	true	false	0	0	true	0.297228390844188
19213	12261	-	127539	6951	25	6a4c37e270748ddaef6c19181498594dea6e96f7f573d15181315d5edcd533cc	1	1375	11	11	1	false	false	0	0	true	NA
19259	5192	+	120746	236300	19	d7bf19c40d49ca4e0c690f9033b80eab002d4eb68a4d2cb65384a82d0f736bf9	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19259	5192	-	120746	14066	22	e1858d8a8546d563510cf5d32e2c0e826abdea8ba1ccdc0514a737cce36604a7	1	125	1	1	0	false	false	0	0	true	NA
19259	14066	+	129620	245174	32	091844829f1f8182759d7cd527b374e761f751121fb263eb9e115b562f5fdfbe	1	190625	61	61	1	true	false	0	0	true	0.209169425521506
19259	14066	-	129620	5192	26	9ac324b086cdb2b228a9a983683f9ffb5ba07cfa434a4ec39671f289c346def4	1	3125	1	1	0	false	false	0	0	true	NA
19267	6178	+	121780	237382	23	099d210e358c38e1e220776e738a625df65dc21fe22e080716b06576d4a4114a	1	275	11	11	1	true	false	0	0	true	0.122789112313453
19267	6178	-	121780	13088	22	906bda32855730918a61238ac14571c0056a501447825ffd77f623a3e760b59a	1	125	1	1	0	false	false	0	0	true	NA
19267	13088	+	128690	244292	24	d53ad181d7b8eb9d326abd9d0d68573d7652e9b7eee1d179e789191dd0f20bd9	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19267	13088	-	128690	6178	19	6774317198d54d06e17111b9764af5cff87261983bb28734d698f8d49ee50c2a	1	25	1	1	0	false	false	0	0	true	NA
19273	9457	+	125095	240733	25	a9dc5b78bf2abfbd8a37c0eb680d297480662e700dd89a3d41e66c4edc842117	1	1375	11	11	1	true	false	0	0	true	0.122447875614278
19273	9457	-	125095	9815	22	be9d3d9b0df63a5a09bf3368aab864eeb05101347abf8ba01fe3e9dc02746bc7	1	125	1	1	0	false	false	0	0	true	NA
19273	9815	+	125453	241091	26	ff8b50371e7fa067b3a49c93ef5c0597d31d800e131b8c9a9c161c8be1a06afb	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19273	9815	-	125453	9457	33	58b26d75f58364b7f7a08fb69c068dd1efc46aa3c193c274e8ba5e8977dd1b6b	1	246625	1973	1973	1	false	false	0	0	true	NA
19333	7287	+	123285	239283	29	9a016a77bd6db464f6123685bcc1df481f97a5cfc55058f2813575ee6e5cdbc3	1	19375	31	31	1	true	false	0	0	true	0.175616303696782
19333	7287	-	123285	12045	22	f7bdac5fd504b39cb4fbdd022b0f7911de85d3cce800914b51ec5728541aee40	1	125	1	1	0	false	false	0	0	true	NA
19333	12045	+	128043	244041	38	db5e2d6c77faaefa65a44f400343eb9898670e9545c7d5c08c3bfed3f36f4fda	1	13915625	4453	61*73	2	true	false	0	0	true	0.427996979259259
19333	12045	-	128043	7287	24	b6ffb48aebdd70314e1da57dc57421ec2427259e407981ccd91c93d65c03e274	1	625	1	1	0	false	false	0	0	true	NA
19379	6486	+	122760	239034	19	6ea180de046b08a21b22df7ae3508f3039c4bcf801d4d8f1f25d902184d5ba0d	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19379	6486	-	122760	12892	26	607f3aa2597cc4d1382e3b46f047da07bbb1649376855266f3c50d600e8d5c45	1	1825	73	73	1	false	false	0	0	true	NA
19379	12892	+	129166	245440	32	8b262bd389eb3d35e2c4ed4d5c18e7f807bf5a0470f211cc7e4a469530183eca	1	171875	11	11	1	true	false	0	0	true	0.122052667229960
19379	12892	-	129166	6486	22	875b34165becbc3a1410ddf3fbebb64783581242ecff63e7868ed5d19a65ddab	1	125	1	1	0	false	false	0	0	true	NA
19381	377	+	116663	232949	22	3fff5075daa1048661482e8f400ca3fc11449b47ad2a2ea39ac9033dd526ad9e	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19381	377	-	116663	19003	22	3fff5075daa1048661482e8f400ca3fc11449b47ad2a2ea39ac9033dd526ad9e	1	125	1	1	0	true	true	0	0	true	0.00000000000000
19381	2198	+	118484	234770	19	7107cb4fefb3b2866880d6bf56ebd2cb040a41fc28ccdaec4b11d089a9d9b181	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19381	2198	-	118484	17182	19	7107cb4fefb3b2866880d6bf56ebd2cb040a41fc28ccdaec4b11d089a9d9b181	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19381	17182	+	133468	249754	19	7107cb4fefb3b2866880d6bf56ebd2cb040a41fc28ccdaec4b11d089a9d9b181	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19381	17182	-	133468	2198	19	7107cb4fefb3b2866880d6bf56ebd2cb040a41fc28ccdaec4b11d089a9d9b181	1	25	1	1	0	false	false	0	0	true	NA
19381	19003	+	135289	251575	35	5ad718d5b20602b57e99d3b5e480e595f9ff7aac942e8d9c00609743adf16173	1	1030625	97	97	1	true	false	0	0	true	0.231758402522786
19381	19003	-	135289	377	21	90b1518871a5cbbcd8516304cdbe7a7e8a1ebd256d6b11f15d66a4e9aa23fc8b	1	85	17	17	1	false	false	0	0	true	NA
19387	8029	+	124351	240673	29	a890689cd7d5386cab330d71099e4e60d995826295fde8b02b76f2eccae897f6	1	23375	11	11	1	true	false	0	0	true	0.122516641530773
19387	8029	-	124351	11357	29	6fd03aa363ca4d21054524a690bed7954037c427bb78310c085714f4defb0dd9	1	26125	209	11*19	2	false	false	0	0	true	NA
19387	11357	+	127679	244001	27	224119f1ca21ff35d109b06345a691becd0d9bc20b2986206699c4cfb83934d5	1	3875	31	31	1	true	false	0	0	true	0.174989599508651
19387	11357	-	127679	8029	26	868cfc703248ce1898768d7eb0bb2f2d03822fb4e8a5434e40c2c8cc6177fe67	1	2635	527	17*31	2	false	false	0	0	true	NA
19417	6321	+	122823	239325	22	4abc1b0d87cb9fd0a32cf8568c371b55b093117443c851c8c221b88f70358f24	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19417	6321	-	122823	13095	17	f5321964d68406ca1bd09a631bf86fb38da1d65b8e8d00a5989f9cb910a0b7e1	1	5	1	1	0	false	false	0	0	true	NA
19417	9369	+	125871	242373	24	b7de47179f93ed23e21101f9c8b81123ef5c39e2f50cfabaad9ad745dc313624	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19417	9369	-	125871	10047	26	4ffdd7f366c0ed9c57ba3b40d46aaa0d5fe5a1e75b54afa0ca655883efb47688	1	2125	17	17	1	false	false	0	0	true	NA
19417	10047	+	126549	243051	32	c51b319f89cd6d992a4f1c0b65db206c8169a2c7f91ff59833e1980187ae1191	1	130625	209	11*19	2	true	false	0	0	true	0.272483012176482
19417	10047	-	126549	9369	17	f5321964d68406ca1bd09a631bf86fb38da1d65b8e8d00a5989f9cb910a0b7e1	1	5	1	1	0	false	false	0	0	true	NA
19417	13095	+	129597	246099	26	e1f7d331953d76fff9c4fd6817be288d55614d759160d6e4848838e31bf25140	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
19417	13095	-	129597	6321	17	f5321964d68406ca1bd09a631bf86fb38da1d65b8e8d00a5989f9cb910a0b7e1	1	5	1	1	0	false	false	0	0	true	NA
19423	6726	+	123264	239802	27	cc20bcb12e7dd3f3eee90c7173f0357e1adba527e32e1307bd372331058272fa	1	3875	31	31	1	true	false	0	0	true	0.175616303696782
19423	6726	-	123264	12696	19	3c19b908c5797cff49ec3f9e8973a54a568daa3ab982672b89be9dda2e757951	1	25	1	1	0	false	false	0	0	true	NA
19423	12696	+	129234	245772	35	a2de33257adb31db52e77ec20abc42149938431b0227a6a2773b2f8b9cca3e42	1	1030625	97	97	1	true	false	0	0	true	0.232821604016664
19423	12696	-	129234	6726	19	3c19b908c5797cff49ec3f9e8973a54a568daa3ab982672b89be9dda2e757951	1	25	1	1	0	false	false	0	0	true	NA
19429	5848	+	122422	238996	25	5be59d77c83155dd02a97e323ba33a52d5382d7c587725e1d4025b9bd30659b2	1	1475	59	59	1	true	false	0	0	true	0.208690797266406
19429	5848	-	122422	13580	19	300c4d5253c410598358224e29b4682b7905da2fa20348b32cb15c3637fb6170	1	25	1	1	0	false	false	0	0	true	NA
19429	13580	+	130154	246728	28	2e732c3e977bbf383854ade95f85591b4f83a9c0d7c2e50c809b7804c859c580	1	11875	19	19	1	true	false	0	0	true	0.149740122294302
19429	13580	-	130154	5848	24	54b65ac57d97a243783fe68952ef1132a6a7eebc996028ee286b53804a28fd44	1	625	1	1	0	false	false	0	0	true	NA
19433	2489	+	119087	235685	21	41a1218f3853776c3251b682795d6301522fa24c775c5194f0bf35263f5c8aad	1	55	11	11	1	true	false	0	0	true	0.123067402449669
19433	2489	-	119087	16943	24	a20d9b7820210184fbc70ca9e35397b02e30bbf74d1dd02f5943623ff4e49ac1	1	625	1	1	0	false	false	0	0	true	NA
19433	5643	+	122241	238839	27	db34a08966d9d0403909816ab05456385f15f5aac6d932ada7a044b61a661f7f	1	3875	31	31	1	true	false	0	0	true	0.175776160165565
19433	5643	-	122241	13789	17	0f9aed8d8b0f75a5f218da9f1e85b3fe39080cd2b70b06c4fcd77ea65ddd0f9b	1	5	1	1	0	false	false	0	0	true	NA
19433	13789	+	130387	246985	17	0f9aed8d8b0f75a5f218da9f1e85b3fe39080cd2b70b06c4fcd77ea65ddd0f9b	1	5	1	1	0	true	false	0	0	true	0.00000000000000
19433	13789	-	130387	5643	22	b9859ab122e8fe9edf2d7e39231791e325e70ea134328a2678fdf929716c38a0	1	125	1	1	0	false	false	0	0	true	NA
19433	16943	+	133541	250139	26	adbc8ee7bd964f9fac646438f2b61179cd12ce1427d4b5be8b4cbb39b3eae1f3	1	2375	19	19	1	true	false	0	0	true	0.149367712752180
19433	16943	-	133541	2489	17	0f9aed8d8b0f75a5f218da9f1e85b3fe39080cd2b70b06c4fcd77ea65ddd0f9b	1	5	1	1	0	false	false	0	0	true	NA
19441	3934	+	120580	237226	23	422ca0c5101c9609a450c812335097625e5a9dc0e640f505d649d59ef5544521	1	275	11	11	1	true	false	0	0	true	0.122912696021314
19441	3934	-	120580	15506	23	cc41d5e0c5ffd6130b770046de44b6f55392b88181d6d8a56bf11816aa1c23eb	1	425	17	17	1	false	false	0	0	true	NA
19441	15506	+	132152	248798	24	443f1d13a4347e26984e3d1af015b7c5ec6ee81e6ccef17795ba7ac5a1cf375a	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19441	15506	-	132152	3934	26	726a4d2d424059a55320485f5475ad611dd525207258f691aa2937af008c3111	1	3125	1	1	0	false	false	0	0	true	NA
19463	9710	+	126488	243266	33	59c7599a8e294c7e37cf54d30710276087ec8fe13140deb97921561f8f22374a	1	368125	589	19*31	2	true	false	0	0	true	0.325350372742260
19463	9710	-	126488	9752	24	0cc0fbb2a3bfb3d6d27795f1ac3fe2a9c3702a370ae1d66b668f1da05fd58f74	1	475	19	19	1	false	false	0	0	true	NA
19463	9752	+	126530	243308	31	d0731bd94f6fe1499fd850053f930391c201b73e7d68956d9d7b44dc027d8765	1	59375	19	19	1	true	false	0	0	true	0.150189763400258
19463	9752	-	126530	9710	26	f6ff55fbd9e523a741df8fa9e398710f9592ef03900902a06c66e428d3271234	1	2125	17	17	1	false	false	0	0	true	NA
19469	1482	+	118296	235110	19	40ba022a60534fd799051c5812fc25ad292e77ec9aedb601bacede0615caa813	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19469	1482	-	118296	17986	24	90019c8faaadeb1a69e947ac7fc88b320dfafff1483afc4dc58bc6c48e4cc603	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19469	17986	+	134800	251614	24	2e1db8a2cd184313211155776a96e1598a76f51f8327dc958fe048d4b48198ae	1	775	31	31	1	true	false	0	0	true	0.174036077143608
19469	17986	-	134800	1482	24	90019c8faaadeb1a69e947ac7fc88b320dfafff1483afc4dc58bc6c48e4cc603	1	625	1	1	0	false	false	0	0	true	NA
19471	7828	+	124654	241480	30	6e7da6e4c6730e21c28c410d2a1ad24d61c37f17e157407993b8ad8f5c52136a	1	42625	341	11*31	2	true	false	0	0	true	0.297895524548749
19471	7828	-	124654	11642	22	9a655483733820ca29421da7adbd6f3273572d79ece4f0e1ece68930294a1a34	1	125	1	1	0	false	false	0	0	true	NA
19471	11642	+	128468	245294	30	1b546d63ed44f47cb48a751cd29774429838d5e570c0f41db2efd29c4adb3f4e	1	34375	11	11	1	true	false	0	0	true	0.122122916675340
19471	11642	-	128468	7828	25	6e3658e844797fd2828167c923273f19cbc7b600671ef41c94c3f8a9a5413464	1	1375	11	11	1	false	false	0	0	true	NA
19477	4073	+	120935	237797	27	8a9030fd27221451d2f31f2ea7653ba3c4fa227bac32d98639d3f55765a0a11f	1	6875	11	11	1	true	false	0	0	true	0.122868911130243
19477	4073	-	120935	15403	22	3c081d2421fb22c26f66c2ae96b1098b74fce2ed6a6a12e023800f9e7be58f61	1	125	1	1	0	false	false	0	0	true	NA
19477	15403	+	132265	249127	22	3c081d2421fb22c26f66c2ae96b1098b74fce2ed6a6a12e023800f9e7be58f61	1	125	1	1	0	true	false	0	0	true	0.00000000000000
19477	15403	-	132265	4073	22	3c081d2421fb22c26f66c2ae96b1098b74fce2ed6a6a12e023800f9e7be58f61	1	125	1	1	0	false	false	0	0	true	NA
19483	300	+	117198	234096	19	2dce6e2e823344b74b21188d69641e51f7c6602ae9889c2c963892ace8197513	1	25	1	1	0	true	false	0	0	true	0.00000000000000
19483	300	-	117198	19182	19	2dce6e2e823344b74b21188d69641e51f7c6602ae9889c2c963892ace8197513	1	25	1	1	0	true	true	0	0	true	0.00000000000000
19483	19182	+	136080	252978	24	e82f0e2198ee8b894bbedc374c3bf56688e957d6f9ac9b46f46ae4e0666566df	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19483	19182	-	136080	300	15	e33c60b65dab0b526926b895e7e2d38d4fd29687e2d6de1b504df442c75df66a	1	1	1	1	0	false	false	0	0	true	NA
19489	993	+	117927	234861	24	79d9d461927fc9708acd5a235002b03d32815c2de74c7da85ab217eb24520a8a	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19489	993	-	117927	18495	17	432c065f9cd8676eb467b945f3941bda17e6b1046ef6fff17ee513d927ff2081	1	5	1	1	0	true	true	0	0	true	0.00000000000000
19489	4496	+	121430	238364	24	79d9d461927fc9708acd5a235002b03d32815c2de74c7da85ab217eb24520a8a	1	625	1	1	0	true	false	0	0	true	0.00000000000000
19489	4496	-	121430	14992	19	ac449f7ba7716e25461dc426ea940ccdfdc4b34920b387d3c72248860d893726	1	25	1	1	0	false	false	0	0	true	NA
